,file_name,count,mean,std,min,25%,50%,75%,max
41,tweets_US_may1_may2.csv,819.0,0.13964192718657004,0.2380928635938136,-0.3277777777777778,0.0,0.03333333333333333,0.25,0.8719308035714285
42,tweets_US_may2_may3.csv,855.0,0.11782142660187137,0.2666405688410561,-0.8,0.0,0.021590909090909088,0.275,0.75
43,tweets_US_may3_may4.csv,593.0,0.11083162009019232,0.23951227550084753,-0.4000000000000001,0.0,0.0,0.175,1.0
44,tweets_US_may4_may5.csv,716.0,0.15335171497496916,0.23974333574889786,-0.625,0.0,0.06666666666666668,0.2681818181818182,0.8
45,tweets_US_may5_may6.csv,817.0,0.02194726892401311,0.15236463613813528,-0.3333333333333333,-0.0625,0.0,0.07500000000000001,0.7
46,tweets_US_may6_may7.csv,722.0,0.07232171743403565,0.26162161779478504,-1.0,0.0,0.0,0.25,1.0
47,tweets_US_may7_may8.csv,706.0,0.17025720074896775,0.2504053509469958,-0.3333333333333333,0.0,0.1,0.2916666666666667,1.0
48,tweets_US_may8_may9.csv,757.0,0.13551329918476138,0.2381095659056224,-0.4318181818181818,0.0,0.06818181818181818,0.25,0.9375
49,tweets_US_may9_may10.csv,648.0,0.17771402851263965,0.27382292955357057,-1.0,0.0,0.13636363636363635,0.3471243042671614,1.0
50,tweets_US_may10_may11.csv,452.0,0.17457871523844187,0.30371021993959624,-0.7,0.0,0.090625,0.4,1.0
51,tweets_US_may11_may12.csv,532.0,0.13109321203893573,0.26900021904799243,-0.8,0.0,0.05666666666666665,0.25,1.0
52,tweets_US_may12_may13.csv,770.0,0.17145464040040947,0.25371662629292024,-0.2,0.0,0.075,0.325,0.9375
53,tweets_US_may13_may14.csv,566.0,0.11104951089105242,0.23089506949941493,-0.625,0.0,0.0,0.20625,0.9765625
54,tweets_US_may14-may15.csv,808.0,0.13816362216578798,0.2800025372814483,-1.0,0.0,0.09375,0.2916666666666667,0.875
55,tweets_US_may15_may16.csv,726.0,0.08314841806908783,0.24414362056265834,-0.5166666666666666,0.0,0.0,0.13636363636363635,1.0
56,tweets_US_may16_may17.csv,617.0,0.11467945693330621,0.23144345142832196,-0.4322916666666667,0.0,0.0,0.26666666666666666,0.8
57,tweets_US_may17_may18.csv,557.0,0.10804618624692681,0.24803742745645777,-0.875,0.0,0.04267676767676768,0.2333333333333333,0.9
58,tweets_US_may18_may19.csv,606.0,0.12593228816929314,0.2529652053906265,-0.78125,0.0,0.05,0.27875000000000005,0.85
59,tweets_US_may19_may20.csv,555.0,0.1355622462289129,0.26207744082904044,-0.45,0.0,0.06704545454545455,0.25,1.0
60,tweets_US_may20_may21.csv,566.0,0.076109444393455,0.24802270954910874,-1.0,0.0,0.0,0.13636363636363635,1.0
61,tweets_US_may21_may22.csv,700.0,0.09890237837559267,0.26634110255818844,-0.7142857142857143,0.0,0.0,0.25,0.75
62,tweets_US_may22_may23.csv,801.0,0.16477889515810867,0.27773827493989917,-0.5,0.0,0.0,0.33988095238095245,1.0
63,tweets_US_may23_may24.csv,595.0,0.10677364620090461,0.25866702169825107,-0.7142857142857143,0.0,0.0625,0.25625,0.6666666666666666
64,tweets_US_may24_may25.csv,521.0,0.1477322213890112,0.2506146367790152,-0.75,0.0,0.13636363636363635,0.26166666666666666,0.8
65,tweets_US_may25_may26.csv,493.0,0.13353091367163378,0.19886283863162607,-0.2916666666666667,0.0,0.06818181818181818,0.25,1.0
66,tweets_US_may26_may27.csv,450.0,0.1637587061087061,0.30152082043434136,-0.8499999999999999,0.0,0.11166666666666666,0.3181818181818182,1.0
67,tweets_US_may27_may28.csv,523.0,0.09533573882432629,0.24768130153518678,-0.3888888888888889,0.0,0.0,0.21212121212121213,0.85
68,tweets_US_may28_may29.csv,569.0,0.15007249560632688,0.2482573650383487,-0.5,0.0,0.02159090909090909,0.3,1.0
69,tweets_US_may29_may30.csv,503.0,0.10736827591449857,0.22815867976556617,-0.5,0.0,0.013888888888888895,0.23,0.7999999999999999
70,tweets_US_may30_may31.csv,485.0,0.12471902604840748,0.20401648613405018,-0.37777777777777777,0.0,0.05,0.2433333333333333,0.65
71,tweets_US_may31_june1.csv,399.0,0.14167341024797164,0.2629730531703836,-0.6,0.0,0.05,0.32575757575757575,1.0
72,tweets_US_june1_june2.csv,423.0,0.11072211232798872,0.2565816258913022,-0.4,0.0,0.009722222222222224,0.21666666666666667,1.0
73,tweets_US_june2_june3.csv,311.0,0.14810101842620432,0.23471214373265128,-0.35,0.0,0.05625,0.3029166666666667,1.0
74,tweets_US_june3_june4.csv,393.0,0.135195043859166,0.2432490125785544,-0.5625,0.0,0.06527777777777778,0.3029166666666667,1.0
75,tweets_US_june4_june5.csv,482.0,0.13015993141252477,0.271059043638202,-0.6,0.0,0.014285714285714282,0.275,1.0
76,tweets_US_june5_june6.csv,458.0,0.09188752091249364,0.24487596524996724,-0.625,0.0,0.05155122655122655,0.25,0.7
77,tweets_US_june6_june7.csv,418.0,0.1577818268697455,0.26156441873367814,-0.6,0.0,0.1,0.3,1.0
78,tweets_US_june7_june8.csv,360.0,0.07881345016318839,0.2615346493452153,-1.0,0.0,0.011868686868686862,0.2416666666666667,0.75
79,tweets_US_june8_june9.csv,433.0,0.1422447253798293,0.19838715490904374,-0.5,0.0,0.13636363636363635,0.3333333333333333,0.6
80,tweets_US_june9_june10.csv,453.0,0.10536958794823033,0.27726277918614256,-1.0,0.0,0.016477272727272733,0.30000000000000004,0.8
81,tweets_US_june10_june11.csv,428.0,0.1151968344155844,0.18012547903170087,-0.275,0.0,0.054545454545454536,0.23863636363636367,0.625
